Airfoil_Code,M,P,T,CL,CD
4134,4,1,34,0.4147,0.01515
4135,4,1,35,0.4156,0.01565
4136,4,1,36,0.4202,0.0162
4137,4,1,37,0.4234,0.01679
4138,4,1,38,0.4251,0.01742
4139,4,1,39,0.4056,0.01809
4205,4,2,5,0.3907,0.01006
4206,4,2,6,0.4096,0.0099
4207,4,2,7,0.4089,0.00985
4208,4,2,8,0.4056,0.00981
4209,4,2,9,0.4085,0.01007
4210,4,2,10,0.3924,0.01017
4211,4,2,11,0.3764,0.01034
4212,4,2,12,0.3704,0.01055
4213,4,2,13,0.3631,0.01075
4214,4,2,14,0.3726,0.01092
4215,4,2,15,0.38,0.01115
4216,4,2,16,0.3989,0.01128
4217,4,2,17,0.4002,0.01142
4218,4,2,18,0.3774,0.01074
4219,4,2,19,0.3898,0.01048
4220,4,2,20,0.3915,0.01053
4221,4,2,21,0.391,0.01071
4222,4,2,22,0.4141,0.01094
4223,4,2,23,0.3923,0.01117
4224,4,2,24,0.4014,0.01143
4225,4,2,25,0.4038,0.01172
4226,4,2,26,0.4155,0.01197
4227,4,2,27,0.4006,0.0123
4228,4,2,28,0.436,0.01273
4229,4,2,29,0.4384,0.01315
4230,4,2,30,0.45,0.01357
4231,4,2,31,0.45,0.01405
4232,4,2,32,0.4265,0.01458
4233,4,2,33,0.4237,0.01515
4234,4,2,34,0.4126,0.01567
4235,4,2,35,0.4186,0.01623
4236,4,2,36,0.4242,0.01685
4237,4,2,37,0.4343,0.0175
4238,4,2,38,0.4357,0.01819
4239,4,2,39,0.4421,0.01895
4305,4,3,5,0.4374,0.00713
4306,4,3,6,0.4465,0.00735
4307,4,3,7,0.4368,0.00756
4308,4,3,8,0.4444,0.00773
4309,4,3,9,0.4488,0.00729
4310,4,3,10,0.4456,0.00736
4311,4,3,11,0.4347,0.00751
4312,4,3,12,0.4377,0.00772
4313,4,3,13,0.4248,0.00802
4314,4,3,14,0.4223,0.00829
4315,4,3,15,0.4072,0.00861
4316,4,3,16,0.3983,0.00892
4317,4,3,17,0.4005,0.00924
4318,4,3,18,0.417,0.00958
4319,4,3,19,0.3998,0.00987
4320,4,3,20,0.4054,0.01018
4321,4,3,21,0.4005,0.01049
4322,4,3,22,0.406,0.0108
4323,4,3,23,0.4178,0.01113
4324,4,3,24,0.4211,0.01146
4325,4,3,25,0.4127,0.0118
4326,4,3,26,0.4231,0.01214
4327,4,3,27,0.4212,0.0125
4328,4,3,28,0.4269,0.01292
4329,4,3,29,0.4289,0.01339
4330,4,3,30,0.4308,0.01391
4331,4,3,31,0.4315,0.01441
4332,4,3,32,0.4322,0.01489
4333,4,3,33,0.4275,0.01543
4334,4,3,34,0.4343,0.016
4335,4,3,35,0.4401,0.01661
4336,4,3,36,0.446,0.01726
4337,4,3,37,0.451,0.01792
4338,4,3,38,0.4572,0.01862
4339,4,3,39,0.4341,0.01936
4405,4,4,5,0.4701,0.00504
4406,4,4,6,0.4764,0.00521
4407,4,4,7,0.4799,0.00541
4408,4,4,8,0.4943,0.00562
4409,4,4,9,0.517,0.00586
4410,4,4,10,0.511,0.00611
4411,4,4,11,0.4656,0.00657
4412,4,4,12,0.4731,0.00708
4413,4,4,13,0.4461,0.00755
4414,4,4,14,0.4642,0.00798
4415,4,4,15,0.445,0.00838
4416,4,4,16,0.4478,0.00875
4417,4,4,17,0.4402,0.00913
4418,4,4,18,0.4536,0.00949
4419,4,4,19,0.4518,0.00985
4420,4,4,20,0.4409,0.01021
4421,4,4,21,0.445,0.01057
4422,4,4,22,0.4433,0.01092
4423,4,4,23,0.4519,0.01128
4424,4,4,24,0.4525,0.01162
4425,4,4,25,0.4608,0.01196
4426,4,4,26,0.4577,0.01228
4427,4,4,27,0.4646,0.01263
4428,4,4,28,0.4469,0.01299
4429,4,4,29,0.4618,0.01343
4430,4,4,30,0.4657,0.01393
4431,4,4,31,0.4692,0.01441
4432,4,4,32,0.4727,0.01489
4433,4,4,33,0.4732,0.01542
4434,4,4,34,0.4834,0.01598
4435,4,4,35,0.461,0.01655
4436,4,4,36,0.4657,0.0171
4437,4,4,37,0.4815,0.01769
4438,4,4,38,0.4951,0.01831
4439,4,4,39,0.5055,0.01896
4505,4,5,5,0.5177,0.00536
4506,4,5,6,0.5214,0.00545
4507,4,5,7,0.5252,0.00556
4508,4,5,8,0.5322,0.00568
4509,4,5,9,0.5301,0.00612
4510,4,5,10,0.529,0.00671
4511,4,5,11,0.5471,0.0071
4512,4,5,12,0.5675,0.00743
4513,4,5,13,0.5079,0.00774
4514,4,5,14,0.4972,0.00805
4515,4,5,15,0.4858,0.00834
4516,4,5,16,0.4982,0.00864
4517,4,5,17,0.4999,0.00893
4518,4,5,18,0.5059,0.00925
4519,4,5,19,0.4944,0.00954
4520,4,5,20,0.4859,0.00983
4521,4,5,21,0.486,0.01017
4522,4,5,22,0.4824,0.01048
4523,4,5,23,0.4951,0.01076
4524,4,5,24,0.5051,0.01111
4525,4,5,25,0.4899,0.01145
4526,4,5,26,0.4917,0.01174
4527,4,5,27,0.4872,0.01208
4528,4,5,28,0.4885,0.01242
4529,4,5,29,0.4869,0.01288
4530,4,5,30,0.4899,0.01333
4531,4,5,31,0.4898,0.0138
4532,4,5,32,0.4916,0.01432
4533,4,5,33,0.4963,0.0149
4534,4,5,34,0.4957,0.01539
4535,4,5,35,0.4955,0.01595
4536,4,5,36,0.4953,0.01656
4537,4,5,37,0.5122,0.01719
4538,4,5,38,0.5119,0.01784
4539,4,5,39,0.5211,0.01853
4605,4,6,5,0.5954,0.00676
4606,4,6,6,0.5929,0.00695
4607,4,6,7,0.5964,0.00716
4608,4,6,8,0.6162,0.00733
4609,4,6,9,0.6212,0.00748
4610,4,6,10,0.6343,0.00762
4611,4,6,11,0.5965,0.00771
4612,4,6,12,0.6016,0.00783
4613,4,6,13,0.6096,0.00799
4614,4,6,14,0.6278,0.00813
4615,4,6,15,0.6381,0.00829
4616,4,6,16,0.566,0.00848
4617,4,6,17,0.557,0.00864
4618,4,6,18,0.5218,0.00885
4619,4,6,19,0.5429,0.00909
4620,4,6,20,0.5341,0.00931
4621,4,6,21,0.5425,0.00957
4622,4,6,22,0.5417,0.00987
4623,4,6,23,0.5403,0.0102
4624,4,6,24,0.543,0.0105
4625,4,6,25,0.5455,0.01085
4626,4,6,26,0.5443,0.01133
4627,4,6,27,0.5447,0.01177
4628,4,6,28,0.5522,0.01231
4629,4,6,29,0.555,0.01282
4630,4,6,30,0.5563,0.01334
4631,4,6,31,0.5598,0.01392
4632,4,6,32,0.5601,0.01444
4633,4,6,33,0.563,0.01507
4634,4,6,34,0.5632,0.01562
4635,4,6,35,0.5726,0.01621
4636,4,6,36,0.5636,0.0169
4637,4,6,37,0.5615,0.01751
4638,4,6,38,0.5764,0.01816
4639,4,6,39,0.5732,0.01889
4705,4,7,5,0.6447,0.01151
4706,4,7,6,0.7035,0.01162
4707,4,7,7,0.7019,0.01146
4708,4,7,8,0.6891,0.01154
4709,4,7,9,0.6919,0.01167
4710,4,7,10,0.7391,0.01118
4711,4,7,11,0.7035,0.01127
4712,4,7,12,0.7053,0.01068
4713,4,7,13,0.6998,0.01068
4714,4,7,14,0.6726,0.01013
4715,4,7,15,0.6881,0.00998
4716,4,7,16,0.6794,0.00958
4717,4,7,17,0.6789,0.00949
4718,4,7,18,0.6549,0.00921
4719,4,7,19,0.6496,0.00919
4720,4,7,20,0.6024,0.00934
4721,4,7,21,0.6103,0.00945
4722,4,7,22,0.6121,0.00979
4723,4,7,23,0.6159,0.01034
4724,4,7,24,0.6143,0.01088
4725,4,7,25,0.6208,0.0114
4726,4,7,26,0.6193,0.01195
4727,4,7,27,0.6215,0.01246
4728,4,7,28,0.6282,0.01296
4729,4,7,29,0.6305,0.01349
4730,4,7,30,0.6456,0.01403
4731,4,7,31,0.6425,0.01451
4732,4,7,32,0.645,0.01504
4733,4,7,33,0.6473,0.01562
4734,4,7,34,0.6478,0.01618
4735,4,7,35,0.6495,0.01673
4736,4,7,36,0.6506,0.0173
4737,4,7,37,0.6499,0.01791
4738,4,7,38,0.6482,0.01856
4739,4,7,39,0.6504,0.01915
4805,4,8,5,0.7989,0.0157
4806,4,8,6,0.8085,0.01634
4807,4,8,7,0.8184,0.01702
4808,4,8,8,0.828,0.01729
4809,4,8,9,0.8296,0.01734
4810,4,8,10,0.8355,0.01722
4811,4,8,11,0.8429,0.01698
4812,4,8,12,0.8464,0.01651
4813,4,8,13,0.903,0.01588
4814,4,8,14,0.9097,0.01521
4815,4,8,15,0.9177,0.01451
4816,4,8,16,0.8669,0.0138
4817,4,8,17,0.8396,0.01355
4818,4,8,18,0.8503,0.01264
4819,4,8,19,0.8208,0.01058
4820,4,8,20,0.812,0.01014
4821,4,8,21,0.8131,0.01058
4822,4,8,22,0.7804,0.01107
4823,4,8,23,0.7812,0.01154
4824,4,8,24,0.7721,0.01199
4825,4,8,25,0.7759,0.01244
4826,4,8,26,0.7941,0.01283
4827,4,8,27,0.7939,0.01326
4828,4,8,28,0.7902,0.01371
4829,4,8,29,0.7871,0.01413
4830,4,8,30,0.7842,0.01458
4831,4,8,31,0.7813,0.01499
4832,4,8,32,0.7807,0.01543
4833,4,8,33,0.7781,0.01591
4834,4,8,34,0.7749,0.01641
4835,4,8,35,0.7711,0.01694
4836,4,8,36,0.7667,0.01746
4837,4,8,37,0.7643,0.01793
4838,4,8,38,0.7597,0.01847
4839,4,8,39,0.7545,0.01903
4905,4,9,5,1.1561,0.02075
4906,4,9,6,1.1286,0.00519
4907,4,9,7,1.1823,0.02104
4908,4,9,8,1.1753,0.02127
4909,4,9,9,1.146,0.0216
4910,4,9,10,1.1794,0.02204
4911,4,9,11,1.173,0.02146
4912,4,9,12,1.1963,0.02065
4913,4,9,13,1.1907,0.01897
4914,4,9,14,1.2247,0.01781
4915,4,9,15,1.2104,0.01436
4916,4,9,16,1.1674,0.0136
4917,4,9,17,1.2362,0.0119
4918,4,9,18,1.1715,0.01149
4919,4,9,19,1.0887,0.01162
4920,4,9,20,1.0937,0.01183
4921,4,9,21,1.0784,0.01208
4922,4,9,22,1.0808,0.01234
4923,4,9,23,1.0677,0.01262
4924,4,9,24,1.0536,0.01287
4925,4,9,25,1.0425,0.01317
4926,4,9,26,1.0246,0.01345
4927,4,9,27,1.0117,0.01378
4928,4,9,28,0.9805,0.01412
4929,4,9,29,0.9988,0.01443
4930,4,9,30,0.9894,0.01478
4931,4,9,31,0.9797,0.01517
4932,4,9,32,0.9696,0.01559
4933,4,9,33,0.9588,0.01603
4934,4,9,34,0.946,0.01645
4935,4,9,35,0.9366,0.01691
4936,4,9,36,0.926,0.01742
4937,4,9,37,0.9047,0.01794
4938,4,9,38,0.9331,0.01852
4939,4,9,39,0.9655,0.01914
5005,5,0,5,0.5124,0.00821
5006,5,0,6,0.516,0.00675
5007,5,0,7,0.5372,0.00648
5008,5,0,8,0.5451,0.0065
5009,5,0,9,0.5489,0.00665
5010,5,0,10,0.548,0.00687
5011,5,0,11,0.5597,0.00717
5012,5,0,12,0.547,0.00748
5013,5,0,13,0.5072,0.0077
5014,5,0,14,0.4803,0.00786
5015,5,0,15,0.5029,0.00805
5016,5,0,16,0.4926,0.00826
5017,5,0,17,0.456,0.00853
5018,5,0,18,0.4915,0.00886
5019,5,0,19,0.4383,0.00918
5020,5,0,20,0.4414,0.00952
5021,5,0,21,0.4565,0.00987
5022,5,0,22,0.4462,0.0102
5023,5,0,23,0.4584,0.01056
5024,5,0,24,0.4526,0.01094
5025,5,0,25,0.4711,0.01126
5026,5,0,26,0.465,0.01158
5027,5,0,27,0.4696,0.01193
5028,5,0,28,0.4708,0.0123
5029,5,0,29,0.4702,0.01278
5030,5,0,30,0.4744,0.01316
5031,5,0,31,0.4759,0.01362
5032,5,0,32,0.47,0.01413
5033,5,0,33,0.4991,0.0147
5034,5,0,34,0.4959,0.01526
5035,5,0,35,0.4999,0.01578
5036,5,0,36,0.4946,0.01638
5037,5,0,37,0.4894,0.017
5038,5,0,38,0.5213,0.01767
5039,5,0,39,0.5268,0.01838
5105,5,1,5,-4.086,0.0012
5106,5,1,6,-2.3265,0.28501
5107,5,1,7,-5.0416,0.00847
5108,5,1,8,-3.507,0.02341
5109,5,1,9,-2.4441,0.02264
5110,5,1,10,-1.9301,0.02224
5111,5,1,11,-1.3814,0.02183
5112,5,1,12,-0.9938,0.02151
5113,5,1,13,-0.5456,0.02242
5114,5,1,14,-0.7364,0.02111
5115,5,1,15,-0.4696,0.05283
5116,5,1,16,-0.3169,7.23041
5117,5,1,17,-0.1222,0.01238
5118,5,1,18,-0.0033,0.01941
5119,5,1,19,0.4797,0.01823
5120,5,1,20,0.5116,0.00863
5121,5,1,21,0.5563,0.00601
5122,5,1,22,0.5216,0.01671
5123,5,1,23,0.5087,0.01631
5124,5,1,24,0.5633,0.01624
5125,5,1,25,0.5614,0.01604
5126,5,1,26,0.5521,0.01607
5127,5,1,27,0.5524,0.01631
5128,5,1,28,0.5563,0.0164
5129,5,1,29,0.5663,0.01669
5130,5,1,30,0.5755,0.01712
5131,5,1,31,0.5924,0.01745
5132,5,1,32,0.5574,0.01774
5133,5,1,33,0.5608,0.01816
5134,5,1,34,0.5757,0.01863
5135,5,1,35,0.5863,0.01755
5136,5,1,36,0.6304,0.01738
5137,5,1,37,0.6215,0.01771
5138,5,1,38,0.5486,0.01829
5139,5,1,39,0.5642,0.01891
5205,5,2,5,0.471,0.00634
5206,5,2,6,-0.4029,1.04159
5207,5,2,7,0.5142,0.01443
5208,5,2,8,0.5001,0.01301
5209,5,2,9,0.5003,0.01261
5210,5,2,10,0.4949,0.01228
5211,5,2,11,0.462,0.01232
5212,5,2,12,0.4442,0.01239
5213,5,2,13,0.4539,0.01252
5214,5,2,14,0.4532,0.01264
5215,5,2,15,0.4578,0.01275
5216,5,2,16,0.4662,0.01286
5217,5,2,17,0.4676,0.01299
5218,5,2,18,0.4704,0.01316
5219,5,2,19,0.476,0.01333
5220,5,2,20,0.483,0.0135
5221,5,2,21,0.4868,0.01367
5222,5,2,22,0.4919,0.01386
5223,5,2,23,0.4942,0.01401
5224,5,2,24,0.4966,0.01418
5225,5,2,25,0.5043,0.01433
5226,5,2,26,0.5074,0.01458
5227,5,2,27,0.5099,0.01386
5228,5,2,28,0.5525,0.01398
5229,5,2,29,0.5524,0.01429
5230,5,2,30,0.554,0.01467
5231,5,2,31,0.5566,0.01511
5232,5,2,32,0.5542,0.01568
5233,5,2,33,0.5568,0.0162
5234,5,2,34,0.5549,0.01673
5235,5,2,35,0.5529,0.01735
5236,5,2,36,0.5553,0.01804
5237,5,2,37,0.5489,0.01876
5238,5,2,38,0.5537,0.01945
5239,5,2,39,0.6031,0.02019
5305,5,3,5,0.5341,0.00797
5306,5,3,6,0.542,0.00821
5307,5,3,7,0.545,0.0085
5308,5,3,8,0.5431,0.00881
5309,5,3,9,0.5402,0.0091
5310,5,3,10,0.5373,0.0094
5311,5,3,11,0.5216,0.0097
5312,5,3,12,0.4874,0.00999
5313,5,3,13,0.4858,0.01026
5314,5,3,14,0.4942,0.01054
5315,5,3,15,0.5098,0.01081
5316,5,3,16,0.5196,0.01107
5317,5,3,17,0.4959,0.01131
5318,5,3,18,0.4982,0.01159
5319,5,3,19,0.5094,0.01179
5320,5,3,20,0.5167,0.01204
5321,5,3,21,0.5132,0.01228
5322,5,3,22,0.5272,0.01255
5323,5,3,23,0.531,0.01273
5324,5,3,24,0.535,0.01294
5325,5,3,25,0.5412,0.01318
5326,5,3,26,0.5452,0.01349
5327,5,3,27,0.5511,0.0139
5328,5,3,28,0.5491,0.01424
5329,5,3,29,0.559,0.01463
5330,5,3,30,0.5605,0.01509
5331,5,3,31,0.5634,0.01564
5332,5,3,32,0.566,0.0162
5333,5,3,33,0.5517,0.01681
5334,5,3,34,0.5681,0.01742
5335,5,3,35,0.5717,0.01803
5336,5,3,36,0.5716,0.01866
5337,5,3,37,0.572,0.01934
5338,5,3,38,0.5633,0.0201
5339,5,3,39,0.5589,0.02088
5405,5,4,5,0.5942,0.00592
5406,5,4,6,0.5923,0.00621
5407,5,4,7,0.5918,0.0068
5408,5,4,8,0.5991,0.00721
5409,5,4,9,0.6173,0.00755
5410,5,4,10,0.5929,0.00787
5411,5,4,11,0.5942,0.00819
5412,5,4,12,0.5881,0.00852
5413,5,4,13,0.5586,0.00883
5414,5,4,14,0.5608,0.00916
5415,5,4,15,0.5555,0.00945
5416,5,4,16,0.5375,0.00976
5417,5,4,17,0.5443,0.01008
5418,5,4,18,0.5446,0.01039
5419,5,4,19,0.5623,0.0107
5420,5,4,20,0.5669,0.011
5421,5,4,21,0.566,0.01132
5422,5,4,22,0.5698,0.01165
5423,5,4,23,0.5731,0.01195
5424,5,4,24,0.5815,0.01228
5425,5,4,25,0.5878,0.01258
5426,5,4,26,0.5739,0.01298
5427,5,4,27,0.5886,0.01338
5428,5,4,28,0.5933,0.01387
5429,5,4,29,0.5971,0.01431
5430,5,4,30,0.6042,0.01482
5431,5,4,31,0.6033,0.01531
5432,5,4,32,0.5891,0.01581
5433,5,4,33,0.5995,0.01636
5434,5,4,34,0.6022,0.01695
5435,5,4,35,0.6043,0.01749
5436,5,4,36,0.6157,0.01809
5437,5,4,37,0.6234,0.01874
5438,5,4,38,0.6346,0.01941
5439,5,4,39,0.6454,0.02012
5505,5,5,5,0.6449,0.00566
5506,5,5,6,0.6482,0.00577
5507,5,5,7,0.6531,0.00589
5508,5,5,8,0.6664,0.00674
5509,5,5,9,0.6714,0.00712
5510,5,5,10,0.6603,0.00741
5511,5,5,11,0.6684,0.00769
5512,5,5,12,0.6722,0.00797
5513,5,5,13,0.6457,0.00825
5514,5,5,14,0.6468,0.0085
5515,5,5,15,0.6106,0.0088
5516,5,5,16,0.6298,0.00905
5517,5,5,17,0.6058,0.00935
5518,5,5,18,0.6138,0.00965
5519,5,5,19,0.6098,0.00991
5520,5,5,20,0.6251,0.01022
5521,5,5,21,0.6183,0.01055
5522,5,5,22,0.6187,0.01083
5523,5,5,23,0.6124,0.01112
5524,5,5,24,0.6316,0.01146
5525,5,5,25,0.6283,0.01178
5526,5,5,26,0.6321,0.0121
5527,5,5,27,0.6311,0.01251
5528,5,5,28,0.6315,0.01294
5529,5,5,29,0.633,0.01345
5530,5,5,30,0.6301,0.0139
5531,5,5,31,0.6311,0.01446
5532,5,5,32,0.6304,0.01494
5533,5,5,33,0.6329,0.01549
5534,5,5,34,0.6323,0.01612
5535,5,5,35,0.6357,0.01668
5536,5,5,36,0.6389,0.01733
5537,5,5,37,0.6579,0.01801
5538,5,5,38,0.6584,0.01872
5539,5,5,39,0.6709,0.01949
5605,5,6,5,0.7325,0.00814
5606,5,6,6,0.7253,0.00816
5607,5,6,7,0.7349,0.00808
5608,5,6,8,0.7323,0.00817
5609,5,6,9,0.7414,0.00828
5610,5,6,10,0.8204,0.00828
5611,5,6,11,0.7435,0.00845
5612,5,6,12,0.7518,0.00854
5613,5,6,13,0.7969,0.00866
5614,5,6,14,0.7483,0.00879
5615,5,6,15,0.754,0.00891
5616,5,6,16,0.7416,0.00905
5617,5,6,17,0.7257,0.00921
5618,5,6,18,0.7165,0.00936
5619,5,6,19,0.6963,0.00955
5620,5,6,20,0.7025,0.00973
5621,5,6,21,0.6832,0.00996
5622,5,6,22,0.6852,0.0102
5623,5,6,23,0.6883,0.01044
5624,5,6,24,0.6909,0.01076
5625,5,6,25,0.6964,0.01119
5626,5,6,26,0.6963,0.01167
5627,5,6,27,0.7002,0.01224
5628,5,6,28,0.6988,0.01277
5629,5,6,29,0.7102,0.01338
5630,5,6,30,0.7138,0.01396
5631,5,6,31,0.7175,0.01458
5632,5,6,32,0.7189,0.01522
5633,5,6,33,0.7217,0.01581
5634,5,6,34,0.7226,0.01649
5635,5,6,35,0.7238,0.01716
5636,5,6,36,0.7258,0.01783
5637,5,6,37,0.7164,0.01857
5638,5,6,38,0.7322,0.01933
5639,5,6,39,0.7317,0.01993
5705,5,7,5,0.8226,0.01529
5706,5,7,6,0.833,0.01531
5707,5,7,7,0.8829,0.01509
5708,5,7,8,0.8617,0.01508
5709,5,7,9,0.8701,0.01433
5710,5,7,10,0.8541,0.0149
5711,5,7,11,0.8852,0.01517
5712,5,7,12,0.868,0.01453
5713,5,7,13,0.8822,0.01472
5714,5,7,14,0.8682,0.01249
5715,5,7,15,0.8971,0.013
5716,5,7,16,0.8704,0.01303
5717,5,7,17,0.8498,0.01224
5718,5,7,18,0.819,0.01138
5719,5,7,19,0.8561,0.01023
5720,5,7,20,0.8421,0.01073
5721,5,7,21,0.8359,0.01114
5722,5,7,22,0.7929,0.01127
5723,5,7,23,0.7952,0.01126
5724,5,7,24,0.8018,0.01158
5725,5,7,25,0.7961,0.01215
5726,5,7,26,0.8031,0.01273
5727,5,7,27,0.8038,0.01333
5728,5,7,28,0.7985,0.01394
5729,5,7,29,0.8075,0.01448
5730,5,7,30,0.8193,0.01506
5731,5,7,31,0.8215,0.01566
5732,5,7,32,0.8238,0.01623
5733,5,7,33,0.8296,0.01679
5734,5,7,34,0.8318,0.01739
5735,5,7,35,0.8334,0.01803
5736,5,7,36,0.8346,0.01861
5737,5,7,37,0.8344,0.0192
5738,5,7,38,0.834,0.01986
5739,5,7,39,0.8314,0.02054
5805,5,8,5,1.027,0.02174
5806,5,8,6,1.0272,0.02237
5807,5,8,7,1.0355,0.02318
5808,5,8,8,1.0448,0.02391
5809,5,8,9,1.0519,0.02464
5810,5,8,10,1.0608,0.02358
5811,5,8,11,1.075,0.02297
5812,5,8,12,1.0743,0.02225
5813,5,8,13,1.1488,0.02149
5814,5,8,14,1.1458,0.02066
5815,5,8,15,1.1201,0.01957
5816,5,8,16,1.0949,0.01857
5817,5,8,17,1.0887,0.01762
5818,5,8,18,1.0796,0.01765
5819,5,8,19,1.0687,0.0162
5820,5,8,20,1.0654,0.0139
5821,5,8,21,1.0336,0.01249
5822,5,8,22,1.0297,0.01252
5823,5,8,23,1.0261,0.01296
5824,5,8,24,1.0144,0.01341
5825,5,8,25,1.0124,0.01387
5826,5,8,26,1.0078,0.01432
5827,5,8,27,1.0039,0.01477
5828,5,8,28,1.0057,0.01521
5829,5,8,29,1.0067,0.01559
5830,5,8,30,1.0031,0.01601
5831,5,8,31,1.0033,0.01646
5832,5,8,32,0.9997,0.01692
5833,5,8,33,0.997,0.0174
5834,5,8,34,0.9946,0.01785
5835,5,8,35,0.9902,0.0183
5836,5,8,36,0.9864,0.01878
5837,5,8,37,0.9825,0.01932
5838,5,8,38,0.9784,0.01988
5839,5,8,39,0.9695,0.02047
5905,5,9,5,1.386,0.00501
5906,5,9,6,1.3719,0.02838
5907,5,9,7,1.3843,0.00461
5908,5,9,8,1.493,0.02858
5909,5,9,9,1.4238,0.02888
5910,5,9,10,1.3896,0.02918
5911,5,9,11,1.441,0.02793
5912,5,9,12,1.4728,0.0262
5913,5,9,13,1.4733,0.02455
5914,5,9,14,1.4771,0.02327
5915,5,9,15,1.4811,0.02078
5916,5,9,16,1.378,0.01855
5917,5,9,17,1.3729,0.01682
